ligand_id,mean_E_44,admet_toxic_burden,local_interval_width_90,local_neff,pred_lgld50_plain
346,-8.455813953488372,1.5832510590553284,1.4708169747035633,661.0093616453104,3.565457150110715
348,-4.668181818181818,1.7004909068346024,1.8926084611650116,416.00976876508673,2.6279020094048375
350,-7.309090909090911,2.2456027269363403,1.2963933705550437,816.2967324006797,3.8924831561308055
352,-8.16511627906977,2.2844145596027374,1.2646679801725345,627.4373404842794,3.3122583627026048
353,-4.920454545454546,0.8993005205411463,1.8085536099439716,249.05218223862903,2.7547514623621367
356,-7.186363636363635,2.7549241185188293,1.0958427289668986,570.3879033741975,3.8442032597068976
357,-6.37674418604651,0.0620540519885252,1.6598970234155663,122.92715060533041,1.9544502426544863
358,-7.865116279069769,0.07445471198298032,1.4085161279826481,82.26199267817873,2.1972259716802744
359,-6.96046511627907,0.045493914745747904,1.5919067843262313,110.24763980339125,2.394475707591484
360,-6.245454545454546,1.5780836641788483,1.627870306983552,741.0633637405372,3.3084710834939557
361,-7.263636363636362,2.8862403631210327,1.0903307214252465,493.6404793252871,3.8983033681623396
362,-7.511363636363635,2.676532745361328,1.0845854181759123,583.490655990528,3.813061261213754
363,-6.983333333333331,1.0530819222331047,1.6266187279999187,420.87057008131836,3.3889299605660366
364,-6.411363636363634,0.23397117294371111,1.6598970234155663,167.2847359265799,2.6230185194986264
365,-8.813953488372093,2.9401544332504272,1.0387886663831898,310.1768884729075,3.907417777380386
366,-7.493181818181822,1.4380294904112816,1.5306187191132459,732.604377202148,2.8979233937767974
368,-7.77317073170732,1.042825260083191,1.7425040764613149,355.6952857062924,3.969065451230862
370,-8.42325581395349,2.796685576438904,1.0845854181759123,465.1617090111173,3.8671289186789752
372,-4.404545454545453,1.0565956458449364,1.5282488352089167,45.21962762039419,2.7170208914936076
374,-4.338636363636363,2.009616903960705,1.9617969365633705,223.2992538432807,3.016659843486542
375,-7.390909090909091,2.175532579421997,1.2702817791041765,912.9645432623774,3.505143992948513
376,-8.054761904761904,1.0259652249515054,1.7633815456128854,329.0186089504525,3.5275760244059446
377,-7.753488372093023,2.526513636112213,1.0903307214252465,679.9869503526891,3.8375391724462538
378,-7.236363636363637,2.7809500694274902,1.0950570875219707,537.4331375170048,3.8748055305688327
379,-7.0181818181818185,2.21542626619339,1.2575433032705643,912.924538655416,4.13066699011829
380,-8.28139534883721,1.5752332955598831,1.5626798981951318,614.7808912083603,3.8231465093001837
381,-7.547727272727269,2.703152656555176,1.0903307214252465,594.0325410466227,3.9219605480368664
382,-6.786363636363635,1.0693123918026683,1.6254547384778677,424.6603817275493,4.121597539226477
383,-7.368181818181822,1.3247367590665817,1.5508273564409576,347.0122836780647,3.3755243881719545
386,-7.727906976744185,2.333392769098282,1.2559299416588674,721.0454155703047,3.070224020149048
388,-6.96590909090909,1.167850777506828,1.6664906587850705,718.9226305764861,3.414970466839688
389,-7.734090909090907,0.883945107460022,1.6069372472537413,180.97283154284554,3.647070333981117
391,-7.111363636363635,0.8729571923613547,1.7282175687763495,531.4169202879896,3.125994009624586
392,-8.667441860465118,1.751228652894497,1.3255632070739507,431.8835010797338,3.6273782292744454
393,-8.197727272727274,1.7800046801567078,1.3255632070739507,598.1731585652002,3.7337368954387995
